date,price,market_caps,total_volumes
13/1/2015,221.436,3038251389,215752219.9219919
14/1/2015,172.1479,2362639550,236006920.8178313
15/1/2015,210.5559,2890521923,257637517.29041365
16/1/2015,205.816,2826188131,176217465.4940408
17/1/2015,199.4914,2740019366,106431481.13147792
18/1/2015,208.9892,2871292169,118664232.7276146
19/1/2015,214.545,2948379299,105545327.33818196
20/1/2015,210.5137,2893626589,94312137.93638834
21/1/2015,224.0451,3080429687,99166469.19882473
22/1/2015,232.0423000000001,3191202338.1525016,151229886.42783546
23/1/2015,232.898,3203686664,126038219.2115576
24/1/2015,248.096,3413521852,134933345.06544757
25/1/2015,253.8388999999999,3493324595.8274984,142426844.88892275
26/1/2015,271.2882000000001,3734336330.6400013,401755946.5274641
27/1/2015,259.2356,3568728002,339951744.7443284
28/1/2015,,,
29/1/2015,232.5329422304941,3203612158.433073,161971565.54864252
30/1/2015,228.6354,3150704414,105832532.60469383
31/1/2015,218.0233,3005342179,92459195.63435939
1/2/2015,226.2697,3119897131,100844154.3350744
2/2/2015,240.0193,3310466195,108043831.20772208
3/2/2015,226.0119,3117998019,135790231.88905972
4/2/2015,225.3083,3109175682,83155505.15562138
5/2/2015,216.9136,2994172300,74142168.01402433
6/2/2015,222.4872,3072075447,88164946.84338237
7/2/2015,227.2050999999999,3138151161.072499,80694160.19495533
8/2/2015,222.9061,3079497925,76979240.31280218
9/2/2015,220.0922,3041547651,79154588.47482522
10/2/2015,220.6493,3049996660,66708973.92079521
11/2/2015,219.0956,3029418429,65150873.75436823
12/2/2015,222.0401587875259,3070809845.0275135,51632481.43908263
13/2/2015,235.6774,3260249205,137045816.2260813
14/2/2015,259.0086000000001,3584044452.9300013,165435433.7487849
15/2/2015,232.9962,3224923704,199965387.6619376
16/2/2015,235.9199,3266299220,128976204.99927545
17/2/2015,242.4568,3357729670,121468767.5434641
18/2/2015,234.6238,3250184845,88821471.77949807
19/2/2015,240.2988,3329826479,71396084.82
20/2/2015,244.0821,3383185376,80482172.09597999
21/2/2015,244.1459,3384954727,64143296.199941635
22/2/2015,235.5529999999999,3266702003.4249988,74180476.06972592
23/2/2015,238.1319,3303312137,61755698.92656742
24/2/2015,238.7314,3312404143,58732103.48183354
25/2/2015,237.378,3294575196,57584610.05522578
26/2/2015,236.1711557723409,3278687399.961783,44991044.50687964
27/2/2015,253.8991,3525782547,137186494.71170896
28/2/2015,253.5991,3522504179,85884430.30666418
1/3/2015,257.7075,3580465594,58106060.44444854
2/3/2015,269.9614999999999,3751796695.2874985,93658288.66772273
3/3/2015,280.6241999999999,3901083285.0899987,128754965.89965025
4/3/2015,273.0192999999999,3796353842.947499,119553919.98697218
5/3/2015,274.8255,3822334890,98543018.35211967
6/3/2015,272.3412999999999,3788784931.469999,74704492.04
7/3/2015,275.5846387340832,3834877371.4562297,50059694.67622344
8/3/2015,274.578,3821054906,45050575.22814669
9/3/2015,289.2957000000001,4027806171.9600015,111062141.12648012
10/3/2015,290.3057,4043022165,129285347.54407713
11/3/2015,295.961,4122115212,73794326.12201199
12/3/2015,293.9203,4095470764,65277495.588918425
13/3/2015,288.0364999999999,4014523120.5749984,67739327.34903467
14/3/2015,281.4887,3924198781,63244191.82668233
15/3/2015,285.2645,3977863689,32203956.61897762
16/3/2015,290.0955000000001,4046186762.5125012,60818266.22008967
17/3/2015,284.3491,3967004055,50540130.74794698
18/3/2015,255.6062,3566978131,123648767.77025563
19/3/2015,260.0037,3629235646,133194355.06279549
20/3/2015,260.9075,3642718765,59404464.50294682
21/3/2015,259.4899,3623906198,54148215.13499707
22/3/2015,267.7980999999999,3740905133.6624985,51503307.06679215
23/3/2015,266.0272,3717118257,73040649.64393184
24/3/2015,245.1679,3426730126,153991184.32363835
25/3/2015,246.2715,3443109528,175875957.5910767
26/3/2015,247.5595,3462026773,148675593.25572366
27/3/2015,247.1476,3457360134,90325941.06
28/3/2015,252.0497,3526137496,82125758.55914597
29/3/2015,241.9136999999999,3384336375.9449987,84472855.79
30/3/2015,246.5418,3449082801,96641741.12450412
31/3/2015,243.2692000000001,3403299617.6200013,76545513.49477836
1/4/2015,246.7755,3456621445,78230800.04911813
2/4/2015,252.341,3535619145,95206093.35512507
3/4/2015,253.6226999999999,3554522140.4999986,94243302.29425739
4/4/2015,253.3213,3551247974,63959131.20365665
5/4/2015,259.7117999999999,3641795729.9099984,82969308.75347461
6/4/2015,255.4233,3582471422,83832524.03554013
7/4/2015,253.2085,3551882234,88508043.43
8/4/2015,244.2709,3427768045,106548662.28337547
9/4/2015,243.2006548544864,3413570471.5539427,93749435.17178354
10/4/2015,234.5253,3292518276,110710603.09814687
11/4/2015,236.4501,3319540688,87634999.71721902
12/4/2015,235.7386,3309551886,62271722.260468975
13/4/2015,223.9464,3146530900,87796699.15
14/4/2015,217.9995,3063792223,109539415.0915327
15/4/2015,223.0161,3134965195,71588917.36395298
16/4/2015,227.9995,3205775570,88471192.53868681
17/4/2015,222.4171382852381,3127985665.9882746,101386584.09915563
18/4/2015,222.9536999999999,3136367731.6949987,70165374.02114585
19/4/2015,222.6812,3133241392,58633108.40665714
20/4/2015,224.3086,3157115506,63561423.223313816
21/4/2015,234.6867000000001,3304071908.9550014,80763824.95
22/4/2015,233.7807,3292205019,72515582.86551493
23/4/2015,235.1735,3312571610,55130032.39951651
24/4/2015,230.9863,3254290910,73282646.18860614
25/4/2015,225.9568,3184369640,58830426.88734985
26/4/2015,218.5065,3080176877,96999963.63035093
27/4/2015,228.5712,3222813920,95409417.49
28/4/2015,225.6422999999999,3182408229.6824985,71643965.12343475
29/4/2015,225.9978,3188139665,56781693.77813109
30/4/2015,236.2208,3333116827,103785827.2593271
1/5/2015,232.7402999999999,3284896594.1999984,74708330.71
2/5/2015,235.1563,3319854339,61431426.38713984
3/5/2015,239.882,3387421698,86630763.25450982
4/5/2015,238.9705999999999,3375292445.5799985,84138462.79309112
5/5/2015,236.0015000000001,3334246892.1125016,71871894.07356025
6/5/2015,229.8152,3246886599,70623213.73756033
7/5/2015,236.8450000000001,3346205371.2500014,74887945.15831198
8/5/2015,243.657,3442447010,79882346.22687149
9/5/2015,241.5321,3412425892,79529081.71071678
10/5/2015,239.5548,3384490103,67810639.80677219
11/5/2015,241.8506,3416925739,70787411.31238237
12/5/2015,241.5189000000001,3412239398.9250016,60882937.62553394
13/5/2015,235.4793,3326910420,50100818.287086904
14/5/2015,236.704,3344213288,56975125.501362815
15/5/2015,236.9908,3348265270,39256136.30427565
16/5/2015,235.9781,3333957591,26856157.042346757
17/5/2015,236.0847,3335463663,24401603.48024925
18/5/2015,232.4757,3284474809,33772801.85844162
19/5/2015,231.9446000000001,3276971294.9500012,31085021.505248632
20/5/2015,234.048,3306688656,28778007.286285885
21/5/2015,235.4204999999999,3326079679.1249986,27373179.763544746
22/5/2015,240.9352,3419033119,54518478.95936304
23/5/2015,239.0329940983288,3392690898,47757592.65993454
24/5/2015,241.2417000000001,3424926508.0275016,29761665.976133663
25/5/2015,237.441,3371792793,30834563.231427405
26/5/2015,237.4971,3373426621,30268982.762250736
27/5/2015,237.2305,3370470121,30728765.83133291
28/5/2015,237.4891000000001,3374927913.9625015,26801090.327187903
29/5/2015,237.0714,3369940317,31108417.12996518
30/5/2015,233.4572,3319341161,31403744.863089006
31/5/2015,229.6785,3266430207,23353985.64778831
1/6/2015,223.3178,3176729203,43602264.82379089
2/6/2015,225.7387,3212024675,32062237.057725612
3/6/2015,225.4831,3208477949,30472196.11636243
4/6/2015,224.1748,3189861690,29003069.45899297
5/6/2015,224.7413,3197922617,32252691.587104306
6/6/2015,225.2889,3205714609,18238445.735281847
7/6/2015,223.6157,3181906061,24133822.467004918
8/6/2015,228.7013000000001,3254270843.1550016,40449914.18863471
9/6/2015,229.5263999999999,3266011479.8399987,36746856.38036806
10/6/2015,229.0022,3258552455,29194036.771787077
11/6/2015,229.9343000000001,3271815631.7050014,28833233.41266869
12/6/2015,230.5181,3280122726,29722314.849446375
13/6/2015,232.6301,3310175113,29012321.272587787
14/6/2015,233.6681,3324945179,35303170.71466479
15/6/2015,237.2013,3375220318,46839294.423419096
16/6/2015,250.4743,3564086481,96364192.87222852
17/6/2015,247.6944000000001,3524530310.6400013,100630046.35212404
18/6/2015,248.5519999999999,3536733401.1999984,67360540.67947954
19/6/2015,242.9967,3457685093,60767655.66479779
20/6/2015,245.4754,3492955383,55692672.674818866
21/6/2015,243.9959,3488836375,26531885.052744597
22/6/2015,247.2790000000001,3536683169.6000013,41166801.74969953
23/6/2015,243.8486,3488498072,37387508.43
24/6/2015,240.5377000000001,3442040366.0175014,39616260.29622073
25/6/2015,242.4769,3470729480,34244051.08008979
26/6/2015,242.4819,3471728541,34005665.062683985
27/6/2015,250.621,3589074420,49080095.21505225
28/6/2015,248.3451,3557369716,40522516.655076645
29/6/2015,256.3038739667178,3672257830.226641,73197757.01
30/6/2015,262.4063254601778,3760650012.699992,99893250.06832577
1/7/2015,257.5058,3691294142,68104997.64448473
2/7/2015,254.6537509187558,3651410104.6425366,52711167.626877494
3/7/2015,255.161,3659678538,42339288.96608291
4/7/2015,260.415,3736024266,42932957.07889688
5/7/2015,271.0401208003443,3889432509.487961,96139966.48557808
6/7/2015,268.595,3855533498,111884711.19735701
7/7/2015,265.3844519614875,3810376692.0404396,64748934.30717278
8/7/2015,269.6130164214266,3871966451.4313917,79366281.26047984
9/7/2015,268.8928000000001,3862503903.2800016,75940632.19947487
10/7/2015,285.0223,4095521056,113799594.1409435
11/7/2015,291.8907431569518,4195301867.783395,114394387.16569845
12/7/2015,310.1915636277567,4459352692.658084,115546321.24017799
13/7/2015,290.6655,4179711757,130058766.78659293
14/7/2015,286.6653999999999,4122384618.0649986,74446013.37027897
15/7/2015,283.9491880809251,4084701354.030234,52932167.70111447
16/7/2015,276.6800999999999,3981564979.0499988,97423601.54430674
17/7/2015,278.3728,4007009432,60573486.78209071
18/7/2015,274.4838999999999,3951120257.4274983,52505422.18
19/7/2015,272.8061796,3926969933.4822383,26896009.893020075
20/7/2015,277.2454,3993823954,40729476.381133035
21/7/2015,274.9428876558478,3961652068.233111,43239135.22644978
22/7/2015,276.1756000000001,3980470592.0700016,43240737.35047461
23/7/2015,275.6135,3973299339,34164576.518917255
24/7/2015,288.4447167883336,4158911304.5409093,79396118.75259325
25/7/2015,288.3881586253327,4158095826.323497,54859994.563074075
26/7/2015,291.7037645294952,4205901558.4920735,40248392.33013304
27/7/2015,292.6148,4219037232,63540197.33148093
28/7/2015,293.9933,4238912997,63623601.6
29/7/2015,288.7194990885924,4162873225.658961,52624701.467293404
30/7/2015,286.8366,4135724833,43880110.290356554
31/7/2015,283.6760591480217,4090154891.219836,63971590.58757594
1/8/2015,280.7014,4047265066,53533745.82603215
2/8/2015,281.7267,4062048251,46165536.822869964
3/8/2015,281.8298708,4063535808.711956,41411646.71
4/8/2015,284.2393,4098275923,48308760.90560098
5/8/2015,281.4010623650275,4057353077.6039124,43424335.531163365
6/8/2015,278.0134,4008508407,41914107.67785419
7/8/2015,278.5088137572824,4015651480.2780004,47637462.16841643
8/8/2015,259.8007283854695,3745910822.1530533,80056217
9/8/2015,264.3384833893257,3811337988.900654,67863178.91055241
10/8/2015,263.5782,3817350355,60783290.21756031
11/8/2015,269.8668,3909600812,64124892.99653497
12/8/2015,267.7126,3879202424,73043602.38810194
13/8/2015,263.6558186169038,3821420843.637938,57163446.795025095
14/8/2015,265.1281000000001,3843674745.1425014,61280618.55732058
15/8/2015,260.4762322897643,3777139796.810643,38131976.86865548
16/8/2015,257.8158000000001,3739450598.7300014,55868003.65302729
17/8/2015,257.0634000000001,3729475807.2000012,51730292.4
18/8/2015,253.0766,3672268004,49833133.79994442
19/8/2015,225.9602,3279919634,143390129.28370252
20/8/2015,234.6379,3406737000,99655604.53121857
21/8/2015,232.3324000000001,3374233144.9200015,62180213.61240129
22/8/2015,229.1488,3328896176,102329840.28166316
23/8/2015,227.2453999999999,3302029052.6449986,72465770.66977338
24/8/2015,210.0943850637937,3053595830.271203,139379271.33868462
25/8/2015,221.3282999999999,3217665292.1924987,183422133.02821282
26/8/2015,225.2666000000001,3275815633.8700013,144278489.53657845
27/8/2015,222.9704,3243160211,69900344.06948392
28/8/2015,231.6583,3370431355,95134718.75546841
29/8/2015,228.4683,3324950575,56654306.07150725
30/8/2015,228.0672,3319968529,54615311.643692665
31/8/2015,230.0781,3350144206,58032869.77182835
1/9/2015,227.1631,3308579440,61479340.23891231
2/9/2015,228.6427999999999,3331062656.779999,47781609.22090014
3/9/2015,226.5658,3301579143,43765322.15025832
4/9/2015,230.0509,3353296685,55274502.37627574
5/9/2015,234.7495,3422635973,58712579.1
6/9/2015,239.1288999999999,3487336313.1499987,70113446.29750317
7/9/2015,240.503,3508277387,50336412.979991846
8/9/2015,243.5587,3553698013,67754768.56019479
9/9/2015,237.9452,3472697170,55993048.11643384
10/9/2015,238.7763,3485799693,48531118.883055605
11/9/2015,240.0007956438866,3504653618.529092,44294574.35
12/9/2015,234.9098,3431133648,40541222.49556373
13/9/2015,230.5048000000001,3367623264.4200015,46253457.40687432
14/9/2015,230.21,3364179590,52117340.606796384
15/9/2015,229.9118,3360764475,58562863.20358095
16/9/2015,228.4640000000001,3340446394.8000016,51089489.85407352
17/9/2015,232.746,3403177100,54594105.82680428
18/9/2015,232.354,3399002107,79606359.72514415
19/9/2015,231.2732999999999,3383904198.1124988,39022087.91012471
20/9/2015,230.6597,3375670111,36477159.26
21/9/2015,226.4528,3314850054,36795275.81748264
22/9/2015,229.8831,3365879385,71785978.84
23/9/2015,229.8658,3366614507,53526673.23620633
24/9/2015,233.9255,3426856523,124125639.29530513
25/9/2015,234.9767,3443254571,115435785.46487305
26/9/2015,234.5278999999999,3437534062.2749987,93607431.45305927
27/9/2015,232.8346999999999,3413577894.9649987,75776526.63573742
28/9/2015,239.2765,3508852289,245683532.12691057
29/9/2015,237.2262,3479847405,115160470.82095526
30/9/2015,236.0463,3463401139,76056339.96172076
1/10/2015,237.7358,3489093808,72356986.64595664
2/10/2015,237.2592999999999,3482919072.1399984,84448749.1
3/10/2015,238.9718,3508906580,73353042.37453015
4/10/2015,238.6566,3505203182,78899567.08428396
5/10/2015,240.3238,3530596946,107434379.86060317
6/10/2015,246.444,3621402164,135776679.78278795
7/10/2015,243.2229000000001,3574397657.8275013,121587412.75625242
8/10/2015,242.9008,3569664084,97564224.99277282
9/10/2015,244.2051,3588832044,109153976.98039407
10/10/2015,245.3209,3607756619,89165069.70010512
11/10/2015,247.5392,3640379548,79268221.71546365
12/10/2015,245.5661,3611362597,108125413.61682853
13/10/2015,249.4051,3667819987,164455688.10166356
14/10/2015,252.6956,3720285701,321865165.91051394
15/10/2015,254.6295530746221,3749948525.3464403,207297257.62019613
16/10/2015,262.3735,3864938757,332398256.1656234
17/10/2015,270.3646,3983558776,271593080.8014066
18/10/2015,262.2345,3864772726,116712427.05704656
19/10/2015,264.2094,3894955159,224715633.9081733
20/10/2015,270.2663999999999,3985078067.9999986,319017395.23033226
21/10/2015,267.0187,3938178701,201630914.85690627
22/10/2015,273.5729999999999,4035872003.8499985,229034925.6796039
23/10/2015,277.3883999999999,4093191773.3699985,130573069.75416414
24/10/2015,282.9566,4176382825,168029249.3828648
25/10/2015,284.749,4203955930,336860319.5875912
26/10/2015,285.5159,4215884952,221583939.26366535
27/10/2015,294.8093999999999,4354732830.689999,329397533.93903714
28/10/2015,303.6366,4486177629,387209571.0614479
29/10/2015,313.9073,4639133967,543163761.4698877
30/10/2015,325.8005999999999,4816269544.724998,843340993.2179483
31/10/2015,312.2783,4617510890,321997491.79856926
1/11/2015,324.9970999999999,4806796483.202498,582434357.3722049
2/11/2015,350.7678,5189223756,636690229.0056115
3/11/2015,398.2369,5893149470,987283928.3196412
4/11/2015,404.3588,5985308849,984425381.8
5/11/2015,387.473,5736789622,913505444.7997164
6/11/2015,372.8260000000001,5521254799.200002,770242854.4761926
7/11/2015,387.0599999999999,5733490750.499998,462741972.46864593
8/11/2015,371.5020000000001,5504396533.200002,264157489.62253815
9/11/2015,380.6439999999999,5641277305.399999,420137368.36575645
10/11/2015,336.8729999999999,4993780086.524999,620473336.3692106
11/11/2015,305.9829999999999,4537161821.449999,572707252.5268553
12/11/2015,337.955,5012582356,546923067.4696827
13/11/2015,337.372,5005284729,414918018.06742084
14/11/2015,331.501,4919391965,131135195.6401858
15/11/2015,320.484,4757160339,237800138.65869674
16/11/2015,331.353,4919473734,239442892.6065092
17/11/2015,335.111,4976968039,236625919.2712964
18/11/2015,335.447,4983266453,185981663.2942105
19/11/2015,325.5680000000001,4837533520.000002,206391901.26959464
20/11/2015,321.417,4777269084,123560944.18387257
21/11/2015,325.159,4834317690,199949522.2
22/11/2015,323.395,4809449591,167053005.3954258
23/11/2015,322.8290000000001,4802404204.000002,188739479.4368917
24/11/2015,319.9789999999999,4761183526.824999,103800161.90899219
25/11/2015,328.1689999999999,4884311515.724998,714595229.5358595
26/11/2015,356.245,5303722123,1237550807.6515267
27/11/2015,359.011,5346023826,895711315.7104639
28/11/2015,356.212,5305804456,667783121.7836893
29/11/2015,371.4880000000001,5534688265.600001,921927632.1582325
30/11/2015,378.265,5637217099,1299027009.4916246
1/12/2015,363.4499999999999,5417967322.499998,523072117.50624603
2/12/2015,358.8199999999999,5350373990.499998,1153668371.9578505
3/12/2015,360.954,5383466481,1149814390.1438584
4/12/2015,362.7669999999999,5411894143.624998,1039912869.9731772
5/12/2015,390.645,5829507440,1426331736.1368082
6/12/2015,394.0109999999999,5881283993.699999,1512626609.7304864
7/12/2015,394.355,5887868033,1282263557.3988562
8/12/2015,412.9300000000001,6167016640.750002,954462002.2518704
9/12/2015,417.3679999999999,6235070986.199999,1528970867.732093
10/12/2015,416.91,6230407268,1275837073.4425912
11/12/2015,452.4149999999999,6762812523.749998,1623480958.4502342
12/12/2015,434.903,6502593548,1745413356.7816703
13/12/2015,435.8150000000001,6517994663.125002,1484344615.6204193
14/12/2015,443.277,6631778542,1497157323.9409719
15/12/2015,464.9989999999999,6958907659.574999,1555251795.3592968
